time,streamflow
2011-02-12,0.12387500000000001
2011-02-13,0.12720833333333334
2011-02-14,0.126875
2011-02-15,0.11895833333333333
2011-02-16,0.11395833333333334
2011-02-17,0.11737500000000001
2011-02-18,0.11979166666666667
2011-02-19,0.12075000000000001
2011-02-20,0.11429166666666668
2011-02-21,0.10329166666666667
2011-02-22,0.09958333333333334
2011-02-23,0.096375
2011-02-24,0.09395833333333335
2011-02-25,0.12141666666666667
2011-02-26,0.13829166666666667
2011-02-27,0.14354166666666668
2011-02-28,0.15275
2011-03-01,0.16141666666666668
2011-03-02,0.16216666666666668
2011-03-03,0.16158333333333333
2011-03-04,0.16495833333333335
2011-03-05,0.23883333333333334
2011-03-06,0.21625000000000003
2011-03-07,0.16545833333333335
2011-03-08,0.15120833333333333
2011-03-09,0.1376666666666667
2011-03-10,0.13412500000000002
2011-03-11,0.14191666666666666
2011-03-12,0.150875
2011-03-13,0.15787500000000002
2011-03-14,0.16416666666666668
2011-03-15,0.16879166666666667
2011-03-16,0.16945833333333335
2011-03-17,0.17629166666666665
2011-03-18,0.17845833333333336
2011-03-19,0.17762500000000003
2011-03-20,0.18529166666666666
2011-03-21,0.19029166666666666
2011-03-22,0.19675
2011-03-23,0.18899999999999997
2011-03-24,0.17954166666666668
2011-03-25,0.18216666666666667
2011-03-26,0.17154166666666668
2011-03-27,0.16525
2011-03-28,0.15954166666666666
2011-03-29,0.150875
2011-03-30,0.14879166666666668
2011-03-31,0.14345833333333335
2011-04-01,0.14491666666666667
2011-04-02,0.14462500000000003
2011-04-03,0.14404166666666668
2011-04-04,0.156625
2011-04-05,0.15654166666666666
2011-04-06,0.16141666666666668
2011-04-07,0.15958333333333333
2011-04-08,0.15958333333333333
2011-04-09,0.16254166666666667
2011-04-10,0.16304166666666667
2011-04-11,0.1625
2011-04-12,0.16237500000000002
2011-04-13,0.16620833333333335
2011-04-14,0.180625
2011-04-15,0.18245833333333336
2011-04-16,0.17708333333333334
2011-04-17,0.21766666666666667
2011-04-18,0.21329166666666668
2011-04-19,0.20295833333333335
2011-04-20,0.17662500000000003
2011-04-21,0.16520833333333335
2011-04-22,0.16141666666666668
2011-04-23,0.15704166666666666
2011-04-24,0.15258333333333332
2011-04-25,0.16041666666666668
2011-04-26,0.16145833333333334
2011-04-27,0.17
2011-04-28,0.16504166666666667
2011-04-29,0.16270833333333334
2011-04-30,0.15420833333333334
2011-05-01,0.1679166666666667
2011-05-02,0.21350000000000002
2011-05-03,0.17662500000000003
2011-05-04,0.17304166666666668
2011-05-05,0.159625
2011-05-06,0.14745833333333333
2011-05-07,0.17041666666666666
2011-05-08,0.191375
2011-05-09,0.17508333333333334
2011-05-10,0.16225
2011-05-11,0.15954166666666666
2011-05-12,0.15275
2011-05-13,0.16437500000000002
2011-05-14,0.163125
2011-05-15,0.16841666666666666
2011-05-16,0.16166666666666665
2011-05-17,0.15179166666666666
2011-05-18,0.14262500000000003
2011-05-19,0.13854166666666667
2011-05-20,0.13679166666666667
2011-05-21,0.13975
2011-05-22,0.13929166666666667
2011-05-23,0.14341666666666666
2011-05-24,0.14504166666666668
2011-05-25,0.18037500000000004
2011-05-26,0.2796666666666667
2011-05-27,0.249125
2011-05-28,0.212
2011-05-29,0.2024166666666667
2011-05-30,0.2015416666666667
2011-05-31,0.20870833333333336
2011-06-01,0.19133333333333336
2011-06-02,0.17829166666666665
2011-06-03,0.17370833333333335
2011-06-04,0.17550000000000002
2011-06-05,0.17458333333333334
2011-06-06,0.18100000000000002
2011-06-07,0.18729166666666666
2011-06-08,0.1884583333333333
2011-06-09,0.18933333333333335
2011-06-10,0.19987500000000002
2011-06-11,0.19704166666666667
2011-06-12,0.19587500000000002
2011-06-13,0.18816666666666668
2011-06-14,0.18504166666666666
2011-06-15,0.179875
2011-06-16,0.17533333333333334
2011-06-17,0.17445833333333335
2011-06-18,0.17920833333333333
2011-06-19,0.18179166666666668
2011-06-20,0.17766666666666667
2011-06-21,0.1769166666666667
2011-06-22,0.1772916666666667
2011-06-23,0.17975
2011-06-24,0.17875
2011-06-25,0.18279166666666669
2011-06-26,0.182625
2011-06-27,0.1864583333333333
2011-06-28,0.19270833333333334
2011-06-29,0.19604166666666667
2011-06-30,0.20475000000000002
2011-07-01,0.20720833333333336
2011-07-02,0.1985
2011-07-03,0.194375
2011-07-04,0.19595833333333335
2011-07-05,0.19562500000000002
2011-07-06,0.19787500000000002
2011-07-07,0.21191666666666667
2011-07-08,0.22658333333333336
2011-07-09,0.27195833333333336
2011-07-10,0.2904583333333333
2011-07-11,0.23500000000000001
2011-07-12,0.30670833333333336
2011-07-13,0.34345833333333337
2011-07-14,0.32725
2011-07-15,0.29783333333333334
2011-07-16,0.2677916666666667
2011-07-17,0.245375
2011-07-18,0.23170833333333332
2011-07-19,0.2227916666666667
2011-07-20,0.20691666666666667
2011-07-21,0.17400000000000002
2011-07-22,0.1695
2011-07-23,0.17533333333333334
2011-07-24,0.18316666666666667
2011-07-25,0.19958333333333333
2011-07-26,0.2337916666666667
2011-07-27,0.27575
2011-07-28,0.32233333333333336
2011-07-29,0.31220833333333337
2011-07-30,0.2705416666666667
2011-07-31,0.2544166666666667
2011-08-01,0.24275000000000002
2011-08-02,0.23420833333333335
2011-08-03,0.230375
2011-08-04,0.22758333333333333
2011-08-05,0.23004166666666667
2011-08-06,0.235375
2011-08-07,0.22191666666666668
2011-08-08,0.21829166666666666
2011-08-09,0.21133333333333335
2011-08-10,0.20550000000000002
2011-08-11,0.19962500000000002
2011-08-12,0.19933333333333336
2011-08-13,0.19645833333333332
2011-08-14,0.20179166666666667
2011-08-15,0.22754166666666667
2011-08-16,0.4350416666666667
2011-08-17,1.0657916666666667
2011-08-18,1.278
2011-08-19,0.9834583333333334
2011-08-20,0.7105416666666667
2011-08-21,0.5486666666666667
2011-08-22,0.45587500000000003
2011-08-23,0.40358333333333335
2011-08-24,0.36720833333333336
2011-08-25,0.33866666666666667
2011-08-26,0.3159166666666667
2011-08-27,0.2894583333333334
2011-08-28,0.2779166666666667
2011-08-29,0.27437500000000004
2011-08-30,0.271
2011-08-31,0.26733333333333337
2011-09-01,0.2847916666666667
2011-09-02,0.2952916666666667
2011-09-03,0.35333333333333333
2011-09-04,0.31945833333333334
2011-09-05,0.28325000000000006
2011-09-06,0.26575
2011-09-07,0.2587083333333334
2011-09-08,0.24325
2011-09-09,0.23291666666666666
2011-09-10,0.22991666666666669
2011-09-11,0.22745833333333335
2011-09-12,0.23554166666666668
2011-09-13,0.23945833333333333
2011-09-14,0.24975
2011-09-15,0.254
2011-09-16,0.25154166666666666
2011-09-17,0.241375
2011-09-18,0.22916666666666666
2011-09-19,0.26366666666666666
2011-09-20,0.2695416666666667
2011-09-21,0.23650000000000002
2011-09-22,0.22354166666666667
2011-09-23,0.20662500000000003
2011-09-24,0.19320833333333334
2011-09-25,0.18470833333333334
2011-09-26,0.18675
2011-09-27,0.17408333333333334
2011-09-28,0.17004166666666667
2011-09-29,0.17320833333333333
2011-09-30,0.18145833333333336
2011-10-01,0.18254166666666669
2011-10-02,0.18987500000000002
2011-10-03,0.213875
2011-10-04,0.27233333333333337
2011-10-05,0.506375
2011-10-06,0.583875
2011-10-07,0.532375
2011-10-08,0.47308333333333336
2011-10-09,0.45733333333333337
2011-10-10,0.42783333333333334
2011-10-11,0.39245833333333335
2011-10-12,0.36870833333333336
2011-10-13,0.3519166666666667
2011-10-14,0.3292916666666667
2011-10-15,0.32054166666666667
2011-10-16,0.3137083333333333
2011-10-17,0.29491666666666666
2011-10-18,0.3201666666666667
2011-10-19,6.06425
2011-10-20,2.1370416666666667
2011-10-21,1.1315833333333334
2011-10-22,1.067625
2011-10-23,0.7542083333333335
2011-10-24,0.5582083333333333
2011-10-25,0.45445833333333335
2011-10-26,0.4407083333333333
2011-10-27,0.48912500000000003
2011-10-28,0.4057916666666667
2011-10-29,0.3463333333333334
2011-10-30,0.30979166666666663
2011-10-31,0.2818333333333333
2011-11-01,0.25908333333333333
2011-11-02,0.25754166666666667
2011-11-03,0.242625
2011-11-04,0.22891666666666668
2011-11-05,0.23670833333333333
2011-11-06,0.244375
2011-11-07,0.24883333333333335
2011-11-08,0.25375
2011-11-09,0.29933333333333334
2011-11-10,0.5569166666666666
2011-11-11,0.533375
2011-11-12,0.42612500000000003
2011-11-13,0.4038333333333333
2011-11-14,0.38325000000000004
2011-11-15,0.35375
2011-11-16,0.328625
2011-11-17,0.30333333333333334
2011-11-18,0.28525000000000006
2011-11-19,0.2655
2011-11-20,0.2552916666666667
2011-11-21,0.2913333333333334
2011-11-22,0.2841666666666667
2011-11-23,0.3
2011-11-24,0.29175
2011-11-25,0.24687500000000004
2011-11-26,0.22337500000000002
2011-11-27,0.2689166666666667
2011-11-28,0.22420833333333334
2011-11-29,0.19275
2011-11-30,0.18583333333333332
2011-12-01,0.1665
2011-12-02,0.16037500000000002
2011-12-03,0.1615
2011-12-04,0.16583333333333336
2011-12-05,0.17104166666666668
2011-12-06,0.253375
2011-12-07,0.29475
2011-12-08,0.6175
2011-12-09,0.41329166666666667
2011-12-10,0.3234166666666667
2011-12-11,0.2909583333333334
2011-12-12,0.261125
2011-12-13,0.25604166666666667
2011-12-14,0.2454166666666667
2011-12-15,0.254
2011-12-16,0.245
2011-12-17,0.23845833333333333
2011-12-18,0.228375
2011-12-19,0.22108333333333333
2011-12-20,0.218375
2011-12-21,0.20683333333333334
2011-12-22,0.202125
2011-12-23,0.17616666666666667
2011-12-24,0.16491666666666668
2011-12-25,0.16670833333333335
2011-12-26,0.17341666666666666
2011-12-27,0.15712500000000001
2011-12-28,0.14841666666666667
2011-12-29,0.14645833333333333
2011-12-30,0.160125
2011-12-31,0.161625
2012-01-01,0.177125
2012-01-02,0.16733333333333333
2012-01-03,0.16716666666666669
2012-01-04,0.16425
2012-01-05,0.14883333333333335
2012-01-06,0.146375
2012-01-07,0.14241666666666666
2012-01-08,0.147125
2012-01-09,0.15712500000000001
2012-01-10,0.174125
2012-01-11,0.17454166666666668
2012-01-12,0.18308333333333335
2012-01-13,0.17179166666666668
2012-01-14,0.15833333333333335
2012-01-15,0.14108333333333334
2012-01-16,0.1255416666666667
2012-01-17,0.12812500000000002
2012-01-18,0.14320833333333335
2012-01-19,0.148875
2012-01-20,0.16241666666666668
2012-01-21,0.17070833333333335
2012-01-22,0.19083333333333333
2012-01-23,0.17604166666666668
2012-01-24,0.16845833333333335
2012-01-25,0.15854166666666666
2012-01-26,0.15995833333333334
2012-01-27,0.15
2012-01-28,0.15029166666666668
2012-01-29,0.14554166666666668
2012-01-30,0.14920833333333333
2012-01-31,0.14070833333333335
2012-02-01,0.136875
2012-02-02,0.13362500000000002
2012-02-03,0.12920833333333334
2012-02-04,0.13329166666666667
2012-02-05,0.13854166666666667
2012-02-06,0.13779166666666667
2012-02-07,0.134
2012-02-08,0.12237500000000001
2012-02-09,0.12595833333333334
2012-02-10,0.13108333333333333
2012-02-11,0.12566666666666668
2012-02-12,0.11791666666666667
2012-02-13,0.1145
2012-02-14,0.12329166666666667
2012-02-15,0.12708333333333335
2012-02-16,0.12545833333333334
2012-02-17,0.12258333333333334
2012-02-18,0.12812500000000002
2012-02-19,0.13641666666666666
2012-02-20,0.12141666666666667
2012-02-21,0.11829166666666667
2012-02-22,0.13370833333333335
2012-02-23,0.13012500000000002
2012-02-24,0.140625
2012-02-25,0.14695833333333333
2012-02-26,0.137
2012-02-27,0.12554166666666666
2012-02-28,0.11937500000000001
2012-02-29,0.12779166666666666
2012-03-01,0.12870833333333334
2012-03-02,0.142125
2012-03-03,0.1779166666666667
2012-03-04,0.2024166666666667
2012-03-05,0.17479166666666668
2012-03-06,0.14729166666666668
2012-03-07,0.13512500000000002
2012-03-08,0.13616666666666669
2012-03-09,0.13508333333333333
2012-03-10,0.14329166666666668
2012-03-11,0.151875
2012-03-12,0.16379166666666667
2012-03-13,0.17537500000000003
2012-03-14,0.17975
2012-03-15,0.1595
2012-03-16,0.15375
2012-03-17,0.142875
2012-03-18,0.146125
2012-03-19,0.150375
2012-03-20,0.14295833333333335
2012-03-21,0.15820833333333334
2012-03-22,0.16541666666666668
2012-03-23,0.16579166666666667
2012-03-24,0.16008333333333333
2012-03-25,0.15225
2012-03-26,0.14604166666666668
2012-03-27,0.14358333333333334
2012-03-28,0.15870833333333334
2012-03-29,0.14933333333333335
2012-03-30,0.15108333333333332
2012-03-31,0.14895833333333333
2012-04-01,0.14729166666666668
2012-04-02,0.20850000000000002
2012-04-03,0.16820833333333332
2012-04-04,0.15670833333333334
2012-04-05,0.15325
2012-04-06,0.15141666666666667
2012-04-07,0.15191666666666667
2012-04-08,0.15233333333333332
2012-04-09,0.15229166666666666
2012-04-10,0.16737500000000002
2012-04-11,0.25958333333333333
2012-04-12,0.42687500000000006
2012-04-13,0.416125
2012-04-14,0.34029166666666666
2012-04-15,0.326
2012-04-16,0.286125
2012-04-17,0.24895833333333336
2012-04-18,0.22512500000000002
2012-04-19,0.19891666666666666
2012-04-20,0.16483333333333336
2012-04-21,0.146375
2012-04-22,0.14620833333333336
2012-04-23,0.15895833333333334
2012-04-24,0.15408333333333332
2012-04-25,0.15241666666666667
2012-04-26,0.15420833333333334
2012-04-27,0.15745833333333334
2012-04-28,0.15420833333333334
2012-04-29,0.16087500000000002
2012-04-30,0.1615
2012-05-01,0.15191666666666667
2012-05-02,0.145875
2012-05-03,0.14241666666666666
2012-05-04,0.13904166666666667
2012-05-05,0.14083333333333334
2012-05-06,0.13754166666666667
2012-05-07,0.14012500000000003
2012-05-08,0.1385
2012-05-09,0.14620833333333336
2012-05-10,0.15891666666666668
2012-05-11,0.16866666666666666
2012-05-12,0.19041666666666668
2012-05-13,0.17720833333333333
2012-05-14,0.16333333333333333
2012-05-15,0.20550000000000002
2012-05-16,0.24516666666666667
2012-05-17,0.280125
2012-05-18,0.27925000000000005
2012-05-19,0.257
2012-05-20,0.26025000000000004
2012-05-21,0.21454166666666666
2012-05-22,0.19816666666666669
2012-05-23,0.18829166666666666
2012-05-24,0.18658333333333332
2012-05-25,0.17675000000000005
2012-05-26,0.179625
2012-05-27,0.19183333333333333
2012-05-28,0.18504166666666666
2012-05-29,0.1772916666666667
2012-05-30,0.1795
2012-05-31,0.1781666666666667
2012-06-01,0.18579166666666666
2012-06-02,0.18425
2012-06-03,0.18337499999999998
2012-06-04,0.19129166666666667
2012-06-05,0.25829166666666664
2012-06-06,0.6882916666666667
2012-06-07,0.6613333333333334
2012-06-08,0.5767083333333334
2012-06-09,1.0599166666666668
2012-06-10,0.83025
2012-06-11,0.6785833333333334
2012-06-12,0.5469583333333333
2012-06-13,0.4644166666666667
2012-06-14,0.4347083333333333
2012-06-15,0.45825000000000005
2012-06-16,0.5145833333333334
2012-06-17,0.5666666666666668
2012-06-18,0.5433333333333333
2012-06-19,0.5560833333333334
2012-06-20,0.5268333333333334
2012-06-21,0.4840416666666667
2012-06-22,0.456
2012-06-23,0.4402083333333333
2012-06-24,0.4187083333333334
2012-06-25,0.41358333333333336
2012-06-26,0.4120416666666667
2012-06-27,0.3750833333333334
2012-06-28,0.3541666666666667
2012-06-29,0.331125
2012-06-30,0.3102916666666667
2012-07-01,0.30224999999999996
2012-07-02,0.3005
2012-07-03,0.32154166666666667
2012-07-04,0.488375
2012-07-05,1.3462500000000002
2012-07-06,0.8896666666666667
2012-07-07,0.6529583333333334
2012-07-08,0.537375
2012-07-09,0.4751666666666667
2012-07-10,0.43604166666666666
2012-07-11,0.40620833333333334
2012-07-12,0.39225
2012-07-13,0.3774166666666667
2012-07-14,0.3720833333333333
2012-07-15,0.3677083333333333
2012-07-16,0.360875
2012-07-17,0.34325000000000006
2012-07-18,0.3352916666666667
2012-07-19,0.3276666666666667
2012-07-20,0.317875
2012-07-21,0.31095833333333334
2012-07-22,0.30391666666666667
2012-07-23,0.30345833333333333
2012-07-24,0.31325
2012-07-25,0.33433333333333337
2012-07-26,0.41429166666666667
2012-07-27,0.39762500000000006
2012-07-28,0.36400000000000005
2012-07-29,0.3555
2012-07-30,0.535125
2012-07-31,1.1530833333333335
2012-08-01,2.6020833333333333
2012-08-02,3.0372083333333335
2012-08-03,1.8672083333333334
2012-08-04,1.3725833333333333
2012-08-05,0.9948750000000001
2012-08-06,0.7887083333333335
2012-08-07,0.6920833333333335
2012-08-08,4.551666666666667
2012-08-09,2.9602916666666665
2012-08-10,1.5127500000000003
2012-08-11,1.0747916666666668
2012-08-12,27.890208333333334
2012-08-13,20.640958333333334
2012-08-14,7.883791666666667
2012-08-15,4.278208333333334
2012-08-16,2.340625
2012-08-17,1.7197916666666666
2012-08-18,1.37625
2012-08-19,1.2166666666666666
2012-08-20,1.3077916666666667
2012-08-21,1.2588333333333335
2012-08-22,1.0341666666666667
2012-08-23,0.9162916666666666
2012-08-24,0.8366666666666668
2012-08-25,0.7804166666666666
2012-08-26,0.7249166666666667
2012-08-27,0.6825416666666667
2012-08-28,0.6329583333333334
2012-08-29,0.603875
2012-08-30,0.58225
2012-08-31,0.56525
2012-09-01,0.5514583333333334
2012-09-02,0.5412083333333334
2012-09-03,0.5401250000000001
2012-09-04,0.5541666666666667
2012-09-05,0.5590416666666668
2012-09-06,0.5169166666666667
2012-09-07,0.5
2012-09-08,0.5115833333333334
2012-09-09,0.5142083333333334
2012-09-10,0.4944166666666667
2012-09-11,0.45983333333333337
2012-09-12,0.446375
2012-09-13,0.470875
2012-09-14,0.4419583333333333
2012-09-15,0.42387500000000006
2012-09-16,0.4150833333333334
2012-09-17,0.4097916666666667
2012-09-18,0.4039166666666667
2012-09-19,0.41558333333333336
2012-09-20,0.40929166666666666
2012-09-21,0.45008333333333334
2012-09-22,0.42262500000000003
2012-09-23,0.39666666666666667
2012-09-24,0.3730833333333334
2012-09-25,0.3630416666666667
2012-09-26,0.35729166666666673
2012-09-27,0.35158333333333336
2012-09-28,0.34629166666666666
2012-09-29,0.3827083333333334
2012-09-30,0.34829166666666667
2012-10-01,0.31779166666666664
2012-10-02,0.29550000000000004
2012-10-03,0.27183333333333337
2012-10-04,0.2765416666666667
2012-10-05,0.3215
2012-10-06,0.2917083333333334
2012-10-07,0.29491666666666666
2012-10-08,0.31325
2012-10-09,0.32095833333333335
2012-10-10,0.337625
2012-10-11,0.32816666666666666
2012-10-12,0.31395833333333334
2012-10-13,0.32783333333333337
2012-10-14,0.33758333333333335
2012-10-15,0.38425
2012-10-16,0.34804166666666675
2012-10-17,0.32666666666666666
2012-10-18,0.31079166666666663
2012-10-19,0.3167083333333333
2012-10-20,0.3566666666666667
2012-10-21,0.398375
2012-10-22,0.346625
2012-10-23,0.28675
2012-10-24,0.25995833333333335
2012-10-25,0.22429166666666667
2012-10-26,0.22429166666666667
2012-10-27,0.21245833333333333
2012-10-28,0.21179166666666668
2012-10-29,0.216
2012-10-30,0.2207916666666667
2012-10-31,0.22191666666666668
2012-11-01,0.2326666666666667
2012-11-02,0.21750000000000003
2012-11-03,0.23454166666666668
2012-11-04,0.246625
2012-11-05,0.26266666666666666
2012-11-06,0.27037500000000003
2012-11-07,0.26345833333333335
2012-11-08,0.25570833333333337
2012-11-09,0.25066666666666665
2012-11-10,0.2567916666666667
2012-11-11,0.321
2012-11-12,0.6750000000000002
2012-11-13,0.5022916666666667
2012-11-14,0.2814583333333333
2012-11-15,0.21404166666666669
2012-11-16,0.18875
2012-11-17,0.17104166666666668
2012-11-18,0.15654166666666666
2012-11-19,0.16079166666666667
2012-11-20,0.17925000000000002
2012-11-21,0.1739166666666667
2012-11-22,0.17850000000000002
2012-11-23,0.18391666666666664
2012-11-24,0.18025000000000002
2012-11-25,0.17537500000000003
2012-11-26,0.16804166666666667
2012-11-27,0.1731666666666667
2012-11-28,0.18070833333333336
2012-11-29,0.22470833333333337
2012-11-30,0.20591666666666666
2012-12-01,0.19587500000000002
2012-12-02,0.192125
2012-12-03,0.186875
2012-12-04,0.17179166666666668
2012-12-05,0.164125
2012-12-06,0.16016666666666668
2012-12-07,0.1955416666666667
2012-12-08,0.19520833333333334
2012-12-09,0.17883333333333337
2012-12-10,0.16337500000000002
2012-12-11,0.15616666666666668
2012-12-12,0.16729166666666664
2012-12-13,0.178625
2012-12-14,0.17425000000000002
2012-12-15,0.17975
2012-12-16,0.17933333333333334
2012-12-17,0.21820833333333334
2012-12-18,0.2502083333333333
2012-12-19,0.24158333333333334
2012-12-20,0.21775
2012-12-21,0.198125
2012-12-22,0.19708333333333336
2012-12-23,0.19287500000000002
2012-12-24,0.18679166666666666
2012-12-25,0.18879166666666666
2012-12-26,0.25754166666666667
2012-12-27,0.2454166666666667
2012-12-28,0.22341666666666668
2012-12-29,0.19341666666666668
2012-12-30,0.1815
2012-12-31,0.1935
2013-01-01,0.18237500000000004
2013-01-02,0.20629166666666668
2013-01-03,0.17845833333333336
2013-01-04,0.1665
2013-01-05,0.15308333333333332
2013-01-06,0.14629166666666668
2013-01-07,0.1435
2013-01-08,0.14920833333333336
2013-01-09,0.1416666666666667
2013-01-10,0.1365
2013-01-11,0.13162500000000002
2013-01-12,0.131375
2013-01-13,0.12975
2013-01-14,0.155875
2013-01-15,0.20108333333333336
2013-01-16,0.23054166666666667
2013-01-17,0.36308333333333337
2013-01-18,0.292375
2013-01-19,0.26933333333333337
2013-01-20,0.2494166666666667
2013-01-21,0.22975
2013-01-22,0.22325000000000003
2013-01-23,0.2104166666666667
2013-01-24,0.19504166666666667
2013-01-25,0.1865
2013-01-26,0.171
2013-01-27,0.16391666666666668
2013-01-28,0.17254166666666668
2013-01-29,0.174625
2013-01-30,0.16774999999999998
2013-01-31,0.1605
2013-02-01,0.1615
2013-02-02,0.15525
2013-02-03,0.15145833333333333
2013-02-04,0.173875
2013-02-05,0.15883333333333335
2013-02-06,0.15495833333333334
2013-02-07,0.14995833333333333
2013-02-08,0.14350000000000002
2013-02-09,0.13679166666666667
2013-02-10,0.13104166666666667
2013-02-11,0.12920833333333334
2013-02-12,0.13375
2013-02-13,0.13345833333333335
2013-02-14,0.1375
2013-02-15,0.13041666666666668
2013-02-16,0.12287500000000001
2013-02-17,0.12275000000000001
2013-02-18,0.12612500000000001
2013-02-19,0.12170833333333335
2013-02-20,0.12566666666666668
2013-02-21,0.1250416666666667
2013-02-22,0.12116666666666669
2013-02-23,0.11779166666666667
2013-02-24,0.118125
2013-02-25,0.12025000000000001
2013-02-26,0.12079166666666667
2013-02-27,0.12191666666666667
2013-02-28,0.12316666666666666
2013-03-01,0.12220833333333335
2013-03-02,0.12483333333333334
2013-03-03,0.12454166666666668
2013-03-04,0.12195833333333334
2013-03-05,0.11783333333333335
2013-03-06,0.11670833333333334
2013-03-07,0.11466666666666668
2013-03-08,0.11158333333333333
2013-03-09,0.11475
2013-03-10,0.118125
2013-03-11,0.115875
2013-03-12,0.11570833333333334
2013-03-13,0.11425
2013-03-14,0.113875
2013-03-15,0.11425
2013-03-16,0.11741666666666667
2013-03-17,0.13216666666666668
2013-03-18,0.18812500000000001
2013-03-19,0.1565
2013-03-20,0.14700000000000002
2013-03-21,0.13479166666666667
2013-03-22,0.12712500000000002
2013-03-23,0.12283333333333334
2013-03-24,0.12120833333333335
2013-03-25,0.118625
2013-03-26,0.11583333333333334
2013-03-27,0.11925000000000001
2013-03-28,0.12120833333333335
2013-03-29,0.120625
2013-03-30,0.12187500000000001
2013-03-31,0.12325000000000001
2013-04-01,0.121
2013-04-02,0.1250416666666667
2013-04-03,0.13125
2013-04-04,0.13
2013-04-05,0.148
2013-04-06,0.15220833333333336
2013-04-07,0.18137499999999998
2013-04-08,0.19425
2013-04-09,0.19241666666666668
2013-04-10,0.19499999999999998
2013-04-11,0.19187500000000002
2013-04-12,0.19333333333333336
2013-04-13,0.20333333333333337
2013-04-14,0.21320833333333333
2013-04-15,0.226
2013-04-16,0.23495833333333335
2013-04-17,0.23783333333333334
